ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-1.391,3.936,0.984,-5.206,8.272,-0.8,2.88,-4.814,2.151,-0.8,0.613,-0.79,101371,2021-05-18 18:17:34:650
-1.58,10.432,5.693,-1.018,9.26,3.063,-1.772,-0.553,2.809,0.246,-2.315,1.456,101871,2021-05-18 18:17:35:150
4.022,6.062,4.482,4.056,7.738,4.454,-0.553,-1.185,0.071,-0.652,-1.004,-0.261,102371,2021-05-18 18:17:35:650
1.834,9.163,5.495,1.486,8.244,5.099,1.246,2.578,0.201,0.229,2.044,-1.429,102871,2021-05-18 18:17:36:150
1.896,10.077,2.753,1.104,9.632,1.473,0.786,0.425,1.422,-0.371,-0.872,-0.1,103371,2021-05-18 18:17:36:650
2.931,10.463,4.259,2.298,9.047,3.006,-1.116,1.014,0.167,0.005,1.842,-1.046,103871,2021-05-18 18:17:37:150
2.054,11.825,-1.568,2.415,9.467,0.841,0.075,9.083,-2.569,-0.071,-1.383,0.195,104371,2021-05-18 18:17:37:650
2.239,6.622,-2.131,0.978,9.756,-0.193,0.764,-3.067,-1.81,-0.586,2.059,0.966,104871,2021-05-18 18:17:38:150
-3.826,7.752,-0.038,0.255,9.767,0.84,-3.016,-2.254,-0.521,-0.669,-0.223,-0.382,105371,2021-05-18 18:17:38:650
3.474,9.895,-1.125,4.636,8.604,-0.808,-1.097,1.44,-0.011,0.392,-1.142,0.444,105871,2021-05-18 18:17:39:150
3.704,6.694,0.529,3.689,9.068,0.575,1.584,1.184,-0.064,-0.072,3.008,0.503,106371,2021-05-18 18:17:39:650
3.505,9.594,-0.594,3.254,9.244,0.347,-0.28,0.098,-0.456,0.049,0.213,-0.009,106871,2021-05-18 18:17:40:150
3.172,9.711,0.206,2.5,9.452,0.759,0.652,0.29,-0.826,-1.0,0.412,0.161,107371,2021-05-18 18:17:40:650
-0.067,8.6,3.33,0.147,8.739,4.447,-0.449,-0.123,-0.306,-0.82,0.17,-0.941,107871,2021-05-18 18:17:41:150
-0.764,9.711,3.668,-0.354,8.865,4.177,-1.076,0.448,-0.45,0.415,0.704,1.101,108371,2021-05-18 18:17:41:650
0.144,12.874,3.63,0.591,9.361,2.861,-0.677,3.592,0.573,0.214,-0.921,-0.82,108871,2021-05-18 18:17:42:150
3.797,8.217,4.343,3.258,8.971,2.254,0.312,-0.522,4.378,0.26,-0.414,1.073,109371,2021-05-18 18:17:42:650
0.613,6.297,-0.639,2.101,9.403,1.827,-1.427,-3.26,-2.709,0.002,-0.176,0.247,109871,2021-05-18 18:17:43:150
3.428,9.584,2.696,1.652,9.326,2.543,0.689,2.119,-0.32,-0.958,0.173,0.372,110371,2021-05-18 18:17:43:650
-0.69,9.608,6.998,-0.103,7.521,6.292,-1.226,2.551,1.247,0.171,-0.478,0.002,110871,2021-05-18 18:17:44:150
-0.646,10.652,1.681,1.024,9.477,2.305,-1.474,1.066,-0.217,1.594,-0.548,-0.69,111371,2021-05-18 18:17:44:650
0.122,9.036,1.393,0.903,9.651,1.486,-0.987,-1.333,-0.142,-0.304,-0.52,0.277,111871,2021-05-18 18:17:45:150
-2.011,10.458,-0.608,-0.532,9.786,-0.338,-0.993,0.455,0.194,0.729,0.262,-0.015,112371,2021-05-18 18:17:45:650
-1.405,8.26,-3.716,-0.072,9.64,-1.797,-0.333,-1.658,1.196,-0.016,-0.96,0.792,112871,2021-05-18 18:17:46:150
-0.354,10.048,-0.156,1.034,9.748,-0.285,-1.359,0.294,-0.04,-0.607,0.895,0.004,113371,2021-05-18 18:17:46:650
-0.316,9.459,-0.792,0.994,9.747,0.425,-1.718,-0.934,-0.563,0.283,0.374,0.285,113871,2021-05-18 18:17:47:150
-0.713,7.092,-0.043,-0.202,9.804,0.117,-0.119,-2.593,-0.466,-0.192,-0.67,-0.359,114371,2021-05-18 18:17:47:650
0.048,10.336,-0.098,0.633,9.766,0.629,-0.502,-0.346,-0.208,1.139,-0.538,-0.257,114871,2021-05-18 18:17:48:150
1.283,10.58,-2.672,1.318,9.382,-2.531,-0.264,1.521,0.189,-0.324,-0.677,0.307,115370,2021-05-18 18:17:48:649
1.173,10.606,-1.228,0.147,9.693,-1.482,0.835,0.895,0.095,-0.332,-0.779,0.784,115871,2021-05-18 18:17:49:150
-0.204,10.496,0.232,0.648,9.751,-0.818,-0.421,3.951,0.225,0.668,0.148,-0.398,116371,2021-05-18 18:17:49:650
-1.542,7.796,-2.873,-0.24,9.397,-2.796,-1.491,-1.113,0.26,-0.152,-0.042,0.18,116871,2021-05-18 18:17:50:150
-4.544,8.894,-1.628,-2.932,9.279,-1.215,-1.959,-0.415,0.053,-0.739,-0.706,0.164,117371,2021-05-18 18:17:50:650
0.62,10.269,-0.761,1.099,9.745,0.021,-1.407,0.105,0.54,-0.086,0.655,0.007,117871,2021-05-18 18:17:51:150
-1.434,7.98,0.606,0.048,9.748,1.07,-1.025,-0.971,0.328,0.053,0.073,0.676,118371,2021-05-18 18:17:51:650
-0.742,11.964,-0.713,0.327,9.8,-0.129,-0.306,1.543,-1.178,-0.407,-0.001,-0.935,118871,2021-05-18 18:17:52:150
-4.077,7.69,-4.843,-3.171,8.319,-4.113,-1.084,-0.65,-0.642,-0.148,-0.56,0.167,119371,2021-05-18 18:17:52:650
0.596,8.945,-2.14,0.726,9.486,-2.381,-0.566,-0.773,-0.446,-0.63,1.126,0.807,119871,2021-05-18 18:17:53:150
-0.579,10.891,0.12,1.504,9.69,0.131,-1.808,0.584,0.192,-0.349,0.349,0.443,120371,2021-05-18 18:17:53:650
0.742,7.999,-1.085,1.299,9.708,0.488,-1.004,-0.741,-0.353,-0.13,-0.018,0.145,120871,2021-05-18 18:17:54:150
0.498,8.317,-2.428,1.364,9.663,-0.969,-0.866,-1.345,-1.459,0.024,0.022,0.411,121371,2021-05-18 18:17:54:650
0.778,13.07,-1.937,1.435,9.588,-1.475,-0.657,3.482,-0.462,-0.25,-0.211,0.393,121871,2021-05-18 18:17:55:150
1.001,11.77,-2.849,0.87,8.803,-4.234,-0.043,0.949,0.529,0.525,0.078,-0.115,122371,2021-05-18 18:17:55:650
-0.733,7.587,-4.755,-0.164,8.466,-4.947,-0.8,-0.842,-0.378,-0.265,-0.558,0.276,122871,2021-05-18 18:17:56:150
-0.199,9.816,-2.799,0.639,9.341,-2.918,-1.156,0.605,-0.089,-0.538,-0.242,0.384,123371,2021-05-18 18:17:56:650
-0.242,9.522,-3.622,0.426,9.285,-3.128,-0.47,-3.165,-1.516,0.899,0.234,0.715,123871,2021-05-18 18:17:57:150
-0.915,9.206,-3.112,-0.149,9.167,-3.48,-0.766,0.038,0.367,-0.084,-0.254,-0.253,124371,2021-05-18 18:17:57:650
-1.544,8.914,-1.314,-0.79,9.734,-0.891,-0.484,-2.307,-0.57,-0.831,-0.541,0.378,124871,2021-05-18 18:17:58:150
-1.164,10.396,-0.658,0.377,9.796,-0.25,-2.042,0.543,0.15,-0.154,-1.355,1.197,125371,2021-05-18 18:17:58:650
-0.481,9.373,2.097,1.172,9.6,1.626,-0.988,1.241,0.484,0.78,-0.415,-0.504,125872,2021-05-18 18:17:59:151
-0.706,10.35,-0.888,0.278,9.803,-0.015,-0.324,-0.117,-0.423,-0.362,-0.351,0.199,126371,2021-05-18 18:17:59:650
-2.248,9.459,0.656,-1.05,9.691,1.076,-0.183,0.369,-0.073,0.373,0.585,-0.001,126871,2021-05-18 18:18:00:150
0.737,9.378,-1.602,1.754,9.644,-0.309,-1.157,-0.017,-1.153,0.621,1.566,0.72,127371,2021-05-18 18:18:00:650
0.984,9.567,-1.702,1.999,9.525,-1.202,-0.273,0.317,-0.742,-0.173,0.006,-0.148,127871,2021-05-18 18:18:01:150
1.314,7.918,-1.377,2.731,9.366,-0.992,-0.841,2.273,-0.907,0.221,-0.19,1.195,128371,2021-05-18 18:18:01:650
-0.22,9.749,-4.499,0.634,9.22,-3.28,-0.213,-0.475,-0.394,-0.916,-0.195,-0.972,128872,2021-05-18 18:18:02:151
-1.686,8.176,1.501,-1.2,9.666,1.139,-0.295,-1.424,0.264,-0.973,-0.6,0.437,129371,2021-05-18 18:18:02:650
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129871,2021-05-18 18:18:03:150
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129872,2021-05-18 18:18:03:151
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129872,2021-05-18 18:18:03:151
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129873,2021-05-18 18:18:03:152
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129873,2021-05-18 18:18:03:152
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129873,2021-05-18 18:18:03:152
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129873,2021-05-18 18:18:03:152
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129873,2021-05-18 18:18:03:152
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129874,2021-05-18 18:18:03:153
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129874,2021-05-18 18:18:03:153
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129874,2021-05-18 18:18:03:153
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129874,2021-05-18 18:18:03:153
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129874,2021-05-18 18:18:03:153
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129875,2021-05-18 18:18:03:154
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129875,2021-05-18 18:18:03:154
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129875,2021-05-18 18:18:03:154
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129875,2021-05-18 18:18:03:154
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129875,2021-05-18 18:18:03:154
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129876,2021-05-18 18:18:03:155
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129876,2021-05-18 18:18:03:155
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129876,2021-05-18 18:18:03:155
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129876,2021-05-18 18:18:03:155
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129876,2021-05-18 18:18:03:155
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129877,2021-05-18 18:18:03:156
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129877,2021-05-18 18:18:03:156
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129877,2021-05-18 18:18:03:156
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129877,2021-05-18 18:18:03:156
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129877,2021-05-18 18:18:03:156
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129878,2021-05-18 18:18:03:157
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129878,2021-05-18 18:18:03:157
-4.393,3.165,7.202,-0.763,9.003,3.813,-3.63,-5.838,3.389,-0.924,-0.516,0.189,129878,2021-05-18 18:18:03:157
3.903,7.484,2.207,0.239,9.15,3.52,1.307,-2.791,2.549,3.375,1.408,0.166,130092,2021-05-18 18:18:03:371
-3.472,8.751,-2.552,-1.411,9.581,-1.541,-0.653,0.056,-1.108,0.929,-1.883,-0.469,130592,2021-05-18 18:18:03:871
-2.535,7.209,-1.252,-1.759,9.64,-0.376,-0.593,-2.868,0.689,0.696,-0.254,0.858,131092,2021-05-18 18:18:04:371
3.065,15.239,3.531,-0.638,9.709,1.222,3.498,5.519,2.304,-0.167,0.443,0.745,131592,2021-05-18 18:18:04:871
1.18,9.122,0.249,1.16,9.731,0.353,0.034,-0.607,-0.204,-0.732,0.194,-0.007,132092,2021-05-18 18:18:05:371
1.142,14.286,-1.398,-0.206,9.702,1.414,-4.062,5.033,-2.441,-0.689,-0.723,-0.498,132593,2021-05-18 18:18:05:872
0.136,9.007,1.693,0.334,9.649,1.719,-0.696,-0.75,-0.184,0.495,0.539,0.488,133092,2021-05-18 18:18:06:371
-0.534,9.867,-0.175,-0.206,9.74,1.125,-0.328,0.127,-1.3,0.263,0.516,0.088,133592,2021-05-18 18:18:06:871
-2.835,9.627,-1.209,-1.086,9.742,0.298,-1.695,-0.012,-1.01,0.029,-0.079,-0.645,134092,2021-05-18 18:18:07:371
3.187,11.286,-1.927,2.661,9.266,-1.795,0.793,1.152,0.283,-0.33,-1.7,0.184,134592,2021-05-18 18:18:07:871
0.457,10.147,-0.153,1.385,9.689,0.615,-0.687,-0.031,-0.118,-0.836,1.36,-0.249,135092,2021-05-18 18:18:08:371
1.547,9.093,2.782,1.918,9.418,1.945,-0.318,-0.352,0.914,1.211,0.957,0.002,135592,2021-05-18 18:18:08:871
0.204,9.653,0.555,0.713,9.737,0.924,-0.447,-0.248,-0.137,-0.307,0.464,-0.483,136092,2021-05-18 18:18:09:371
-1.702,8.854,0.251,-0.277,9.752,1.0,-0.651,-0.72,-1.016,-0.398,0.016,0.107,136592,2021-05-18 18:18:09:871
-0.95,9.61,-0.086,-0.636,9.759,0.727,-1.175,-0.372,-1.161,0.156,-0.348,0.273,137092,2021-05-18 18:18:10:371
-0.893,9.91,-1.197,-0.116,9.758,-0.97,-1.084,-0.289,-0.354,0.776,0.195,0.153,137592,2021-05-18 18:18:10:871
-0.69,10.063,-2.883,0.26,9.529,-2.303,-0.904,0.587,-0.365,-0.822,-0.013,0.258,138092,2021-05-18 18:18:11:371
-0.505,9.369,0.256,0.55,9.736,1.041,-1.081,-0.719,-0.742,-0.509,0.254,0.657,138592,2021-05-18 18:18:11:871
0.486,7.633,0.553,0.653,9.755,0.764,-1.365,-1.938,-0.788,0.281,0.121,-0.305,139092,2021-05-18 18:18:12:371
-0.256,10.537,0.891,0.447,9.788,0.409,-0.564,0.757,0.231,0.071,-0.161,0.075,139592,2021-05-18 18:18:12:871
0.97,9.515,0.134,1.104,9.743,-0.142,-0.217,-0.139,0.133,-0.11,-0.063,-0.103,140092,2021-05-18 18:18:13:371
-1.015,7.293,1.566,0.043,9.791,-0.547,-0.709,-1.378,1.733,0.244,0.084,-0.421,140592,2021-05-18 18:18:13:871
0.419,4.068,-5.533,0.192,9.392,-2.816,-0.168,-1.391,-0.157,-1.892,-0.368,1.073,141092,2021-05-18 18:18:14:371
0.819,14.43,-4.693,1.095,9.43,-2.458,-0.447,5.077,-2.028,0.676,-0.4,0.847,141592,2021-05-18 18:18:14:871
0.587,8.61,1.276,0.192,9.804,-0.135,-0.066,-2.938,0.122,0.32,-0.472,-0.688,142092,2021-05-18 18:18:15:371
-1.324,8.835,-0.431,0.218,9.804,0.005,-0.977,-2.415,-1.9,-0.564,1.115,1.007,142689,2021-05-18 18:18:15:968
0.484,9.828,1.686,0.719,9.78,0.038,-0.235,0.048,1.648,-0.02,-0.059,0.859,142695,2021-05-18 18:18:15:974
0.484,9.828,1.686,0.719,9.78,0.038,-0.235,0.048,1.648,-0.02,-0.059,0.859,142696,2021-05-18 18:18:15:975
0.484,9.828,1.686,0.719,9.78,0.038,-0.235,0.048,1.648,-0.02,-0.059,0.859,142697,2021-05-18 18:18:15:976
0.484,9.828,1.686,0.719,9.78,0.038,-0.235,0.048,1.648,-0.02,-0.059,0.859,142703,2021-05-18 18:18:15:982
0.484,9.828,1.686,0.719,9.78,0.038,-0.235,0.048,1.648,-0.02,-0.059,0.859,142704,2021-05-18 18:18:15:983
0.484,9.828,1.686,0.719,9.78,0.038,-0.235,0.048,1.648,-0.02,-0.059,0.859,142704,2021-05-18 18:18:15:983
0.484,9.828,1.686,0.719,9.78,0.038,-0.235,0.048,1.648,-0.02,-0.059,0.859,142705,2021-05-18 18:18:15:984
0.484,9.828,1.686,0.719,9.78,0.038,-0.235,0.048,1.648,-0.02,-0.059,0.859,142706,2021-05-18 18:18:15:985
0.01,8.442,1.3,0.255,9.71,1.35,-0.246,-1.268,-0.05,0.297,1.737,-0.927,142962,2021-05-18 18:18:16:241
-0.565,9.574,-0.225,0.131,9.76,0.951,-0.987,-0.62,-1.396,-0.289,-0.688,-0.259,143509,2021-05-18 18:18:16:788
-0.18,11.748,-1.362,0.327,9.788,-0.517,-0.759,1.566,0.454,-0.206,0.23,-0.936,143962,2021-05-18 18:18:17:241
0.804,8.521,-1.173,3.045,9.322,-0.061,-2.24,-0.801,-1.112,0.481,3.214,2.334,144462,2021-05-18 18:18:17:741
2.459,8.78,1.221,2.704,9.331,1.337,-0.91,-1.443,1.188,-0.059,0.031,-1.077,144962,2021-05-18 18:18:18:241
5.799,9.249,1.626,2.022,9.595,0.102,0.459,-0.454,-0.793,-0.861,-2.102,0.51,145462,2021-05-18 18:18:18:741
-1.982,10.453,-4.202,2.67,9.247,-1.881,0.486,-2.172,-0.632,-0.11,-2.023,1.427,145962,2021-05-18 18:18:19:241
1.302,9.479,-2.016,-0.152,9.731,-1.208,1.455,-0.252,-0.808,0.569,-2.088,1.563,146621,2021-05-18 18:18:19:900
1.302,9.479,-2.016,-0.152,9.731,-1.208,1.455,-0.252,-0.808,0.569,-2.088,1.563,146622,2021-05-18 18:18:19:901
1.302,9.479,-2.016,-0.152,9.731,-1.208,1.455,-0.252,-0.808,0.569,-2.088,1.563,146622,2021-05-18 18:18:19:901
1.302,9.479,-2.016,-0.152,9.731,-1.208,1.455,-0.252,-0.808,0.569,-2.088,1.563,146623,2021-05-18 18:18:19:902
-1.082,0.385,9.081,1.421,9.68,-0.663,-2.503,-9.295,9.745,-0.585,0.25,0.409,146623,2021-05-18 18:18:19:902
-0.196,-1.901,10.884,2.068,8.304,4.79,-3.448,-9.133,5.161,0.345,-0.604,-0.117,146892,2021-05-18 18:18:20:171
-4.456,7.118,2.241,-2.975,8.671,3.484,-1.52,-1.536,-1.064,0.491,0.065,0.619,147500,2021-05-18 18:18:20:779
-4.456,7.118,2.241,-2.975,8.671,3.484,-1.52,-1.536,-1.064,0.491,0.065,0.619,147501,2021-05-18 18:18:20:780
-4.456,7.118,2.241,-2.975,8.671,3.484,-1.52,-1.536,-1.064,0.491,0.065,0.619,147502,2021-05-18 18:18:20:781
-4.456,7.118,2.241,-2.975,8.671,3.484,-1.52,-1.536,-1.064,0.491,0.065,0.619,147503,2021-05-18 18:18:20:782
-4.456,7.118,2.241,-2.975,8.671,3.484,-1.52,-1.536,-1.064,0.491,0.065,0.619,147503,2021-05-18 18:18:20:782
-4.456,7.118,2.241,-2.975,8.671,3.484,-1.52,-1.536,-1.064,0.491,0.065,0.619,147504,2021-05-18 18:18:20:783
-4.456,7.118,2.241,-2.975,8.671,3.484,-1.52,-1.536,-1.064,0.491,0.065,0.619,147504,2021-05-18 18:18:20:783
-4.456,7.118,2.241,-2.975,8.671,3.484,-1.52,-1.536,-1.064,0.491,0.065,0.619,147504,2021-05-18 18:18:20:783
-4.456,7.118,2.241,-2.975,8.671,3.484,-1.654,-1.037,-0.168,0.415,-0.162,0.599,147505,2021-05-18 18:18:20:784
-4.834,7.69,2.976,-3.18,8.728,3.144,-1.654,-1.037,-0.168,0.415,-0.162,0.599,147510,2021-05-18 18:18:20:789
-4.834,7.69,2.976,-3.18,8.728,3.144,-1.654,-1.037,-0.168,0.415,-0.162,0.599,147511,2021-05-18 18:18:20:790
-1.104,9.663,0.807,-1.233,9.592,1.624,0.205,-0.019,-2.035,-0.628,0.076,0.4,147780,2021-05-18 18:18:21:059
1.508,9.491,-0.084,1.587,9.583,1.348,0.2,0.068,-1.484,-0.445,0.987,0.632,148380,2021-05-18 18:18:21:659
1.508,9.491,-0.084,1.587,9.583,1.348,0.2,0.068,-1.484,-0.445,0.987,0.632,148381,2021-05-18 18:18:21:660
2.217,8.392,0.393,1.869,9.446,1.855,0.348,-1.055,-1.462,-0.615,1.012,0.695,148382,2021-05-18 18:18:21:661
2.217,8.392,0.393,1.869,9.446,1.855,0.348,-1.055,-1.462,-0.615,1.012,0.695,148383,2021-05-18 18:18:21:662
2.217,8.392,0.393,1.869,9.446,1.855,0.348,-1.055,-1.462,-0.615,1.012,0.695,148383,2021-05-18 18:18:21:662
2.217,8.392,0.393,1.869,9.446,1.855,0.348,-1.055,-1.462,-0.615,1.012,0.695,148384,2021-05-18 18:18:21:663
2.217,8.392,0.393,1.869,9.446,1.855,0.348,-1.055,-1.462,-0.615,1.012,0.695,148384,2021-05-18 18:18:21:663
2.217,8.392,0.393,1.869,9.446,1.855,0.348,-1.055,-1.462,-0.615,1.012,0.695,148386,2021-05-18 18:18:21:665
2.217,8.392,0.393,1.869,9.446,1.855,0.348,-1.055,-1.462,-0.615,1.012,0.695,148386,2021-05-18 18:18:21:665
2.217,8.392,0.393,1.869,9.446,1.855,0.348,-1.055,-1.462,-0.615,1.012,0.695,148387,2021-05-18 18:18:21:666
2.217,8.392,0.393,1.869,9.446,1.855,0.348,-1.055,-1.462,-0.615,1.012,0.695,148387,2021-05-18 18:18:21:666
2.217,8.392,0.393,1.869,9.446,1.855,0.348,-1.055,-1.462,-0.615,1.012,0.695,148389,2021-05-18 18:18:21:668
2.217,8.392,0.393,1.869,9.446,1.855,0.348,-1.055,-1.462,-0.615,1.012,0.695,148390,2021-05-18 18:18:21:669
2.217,8.392,0.393,1.869,9.446,1.855,0.348,-1.055,-1.462,-0.615,1.012,0.695,148391,2021-05-18 18:18:21:670
2.217,8.392,0.393,1.869,9.446,1.855,0.348,-1.055,-1.462,-0.615,1.012,0.695,148392,2021-05-18 18:18:21:671
2.217,8.392,0.393,1.869,9.446,1.855,0.348,-1.055,-1.462,-0.615,1.012,0.695,148392,2021-05-18 18:18:21:671
2.217,8.392,0.393,1.869,9.446,1.855,0.348,-1.055,-1.462,-0.615,1.012,0.695,148397,2021-05-18 18:18:21:676
-6.773,5.856,8.535,2.384,8.646,3.968,-5.51,-2.49,3.803,1.623,1.553,1.121,148660,2021-05-18 18:18:21:939
-2.195,8.284,-3.958,-0.617,9.588,-1.964,-0.167,-1.157,-2.427,2.169,0.649,-0.233,149161,2021-05-18 18:18:22:440
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149660,2021-05-18 18:18:22:939
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149661,2021-05-18 18:18:22:940
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149661,2021-05-18 18:18:22:940
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149661,2021-05-18 18:18:22:940
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149661,2021-05-18 18:18:22:940
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149662,2021-05-18 18:18:22:941
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149662,2021-05-18 18:18:22:941
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149662,2021-05-18 18:18:22:941
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149662,2021-05-18 18:18:22:941
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149662,2021-05-18 18:18:22:941
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149662,2021-05-18 18:18:22:941
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149663,2021-05-18 18:18:22:942
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149663,2021-05-18 18:18:22:942
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149663,2021-05-18 18:18:22:942
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149663,2021-05-18 18:18:22:942
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149663,2021-05-18 18:18:22:942
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149664,2021-05-18 18:18:22:943
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149664,2021-05-18 18:18:22:943
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149664,2021-05-18 18:18:22:943
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149664,2021-05-18 18:18:22:943
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149664,2021-05-18 18:18:22:943
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149664,2021-05-18 18:18:22:943
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149665,2021-05-18 18:18:22:944
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149666,2021-05-18 18:18:22:945
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149666,2021-05-18 18:18:22:945
0.634,8.557,3.855,-0.404,9.467,-2.527,-1.204,-0.38,-0.316,-0.119,0.527,-0.602,149666,2021-05-18 18:18:22:945
